UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Psychology Thoughts,@Psychology_DQ,2021-11-04T08:38:48.000Z,,"Psychology says If you truly want to be respected by people you love, you must prove to them that you can survive without them.",,21,220,"1,096",[],https://twitter.com/Psychology_DQ/status/1456179106190594050
Psychology Thoughts,@Psychology_DQ,2021-11-19T08:38:50.000Z,,"Psychology says, a positive mind towards everything will give you a happier life.",,13,158,781,[],https://twitter.com/Psychology_DQ/status/1461614932554919939
Psychology Thoughts,@Psychology_DQ,2021-11-18T08:36:56.000Z,,"Psychology says, Life is ten percent what you experience and ninety percent how you respond to it.",,11,158,750,[],https://twitter.com/Psychology_DQ/status/1461252068564418562
Psychology Thoughts,@Psychology_DQ,2021-10-27T19:34:30.000Z,,"Psychology says detachment is power.

Clear anything that disturbs your mental health.",,34,717,"2,878",[],https://twitter.com/Psychology_DQ/status/1453445018404986888
Psychology Thoughts,@Psychology_DQ,2021-12-10T08:36:42.000Z,,"Psychology says, telling yourself ""i deserve better"" is self-care.",,54,"1,632","8,214",[],https://twitter.com/Psychology_DQ/status/1469224542476410880
Psychology Thoughts,@Psychology_DQ,2021-12-07T08:31:05.000Z,,"Psychology says, you become 10 times more powerful when you pause before reacting.",,66,"1,632","8,998",[],https://twitter.com/Psychology_DQ/status/1468135966149955588
Psychology Thoughts,@Psychology_DQ,2021-11-24T08:35:40.000Z,,Psychology says People start hating you when they cannot control you.,,117,"1,836","7,967",[],https://twitter.com/Psychology_DQ/status/1463426078144442372
Psychology Thoughts,@Psychology_DQ,2021-12-13T08:34:33.000Z,,Psychology says silence is the best answer to someone who doesn’t value your words.,,77,"2,072","8,692",[],https://twitter.com/Psychology_DQ/status/1470311165733621764
Psychology Thoughts,@Psychology_DQ,2021-12-05T08:34:05.000Z,,"Psychology says, reading good books, working out daily, and meditation are the three habits that lead to an energetic and peaceful lifestyle.",,82,"1,821",10.2K,[],https://twitter.com/Psychology_DQ/status/1467411945418592260
Psychology Thoughts,@Psychology_DQ,2021-11-26T08:30:23.000Z,,"Psychology says, feelings are temporary; decisions are permanent.",,65,"1,423","6,885",[],https://twitter.com/Psychology_DQ/status/1464149521794048004
Psychology Thoughts,@Psychology_DQ,2021-12-20T08:33:52.000Z,,Psychology says It is better to be hated for what you are than to be loved for what you are not.,,60,"1,551","6,971",[],https://twitter.com/Psychology_DQ/status/1472847707622490116
Psychology Thoughts,@Psychology_DQ,2021-11-28T08:36:58.000Z,,"Psychology says if you discipline yourself today, you’ll enjoy your life more tomorrow.",,48,974,"5,729",[],https://twitter.com/Psychology_DQ/status/1464875955512561668
Psychology Thoughts,@Psychology_DQ,2021-12-11T08:34:41.000Z,,"Psychology says without self-discipline, success is impossible.",,37,"1,064","5,523",[],https://twitter.com/Psychology_DQ/status/1469586424819240962
Psychology Thoughts,@Psychology_DQ,2021-11-30T08:36:37.000Z,,Psychology says a mistake repeated more than once is a decision.,,106,"1,420","6,894",[],https://twitter.com/Psychology_DQ/status/1465600641447911424
Psychology Thoughts,@Psychology_DQ,2021-12-02T08:34:35.000Z,,Psychology says we suffer more often in imagination that in reality.,,100,"1,330","6,869",[],https://twitter.com/Psychology_DQ/status/1466324908288483341
Psychology Thoughts,@Psychology_DQ,2021-11-27T08:36:50.000Z,,Psychology says you should be private. Never tell people more than they need to know.,,93,"1,635","8,216",[],https://twitter.com/Psychology_DQ/status/1464513532800770049
Psychology Thoughts,@Psychology_DQ,2021-12-19T08:33:03.000Z,,"Psychology says If a man knows more than others, he becomes lonely.",,120,917,"5,720",[],https://twitter.com/Psychology_DQ/status/1472485113686417409
Psychology Thoughts,@Psychology_DQ,2021-12-16T08:35:54.000Z,,"Psychology says private life always wins, keep it a secret till you win.",,53,"1,405","7,644",[],https://twitter.com/Psychology_DQ/status/1471398670243409921
Psychology Thoughts,@Psychology_DQ,2021-12-17T08:36:40.000Z,,"Psychology says detachment is power.

Clear anything that disturbs your mental health.",,33,"1,103","4,836",[],https://twitter.com/Psychology_DQ/status/1471761251269320706
Psychology Thoughts,@Psychology_DQ,2021-12-15T08:36:26.000Z,,"Psychology says, being sad with the right people is better than being happy with the wrong ones.",,43,990,"5,689",[],https://twitter.com/Psychology_DQ/status/1471036413957320707
Psychology Thoughts,@Psychology_DQ,2021-12-09T08:31:27.000Z,,"Psychology says, raising your emotional intelligence so that manipulators can't play mind games with you is self-care.",,60,"1,318","6,528",[],https://twitter.com/Psychology_DQ/status/1468860831874048003
Psychology Thoughts,@Psychology_DQ,2021-12-21T08:32:22.000Z,,"Psychology says If you truly want to be respected by people you love, you must prove to them that you can survive without them.",,85,"1,375","7,170",[],https://twitter.com/Psychology_DQ/status/1473209720223805451
Psychology Thoughts,@Psychology_DQ,2021-12-01T08:34:53.000Z,,Psychology says Overthinking leads to problems that don't even exist in the first place.,,61,995,"5,017",[],https://twitter.com/Psychology_DQ/status/1465962596318814217
Psychology Thoughts,@Psychology_DQ,2021-12-03T08:36:08.000Z,,"Psychology says it is not a lack of love, but a lack of friendship that makes unhappy marriages.",,41,710,"4,134",[],https://twitter.com/Psychology_DQ/status/1466687683187597313
Psychology Thoughts,@Psychology_DQ,2021-12-12T08:34:05.000Z,,"Psychology says self-discipline is often disguised as short-term pain, which often leads to long-term gains.",,25,656,"3,512",[],https://twitter.com/Psychology_DQ/status/1469948659949264896
Psychology Thoughts,@Psychology_DQ,2021-12-04T08:33:25.000Z,,"Psychology says workout, eat well, read, and discipline repeated with consistency leads to great achievement.",,32,798,"4,364",[],https://twitter.com/Psychology_DQ/status/1467049387599749121
Psychology Thoughts,@Psychology_DQ,2021-11-23T08:37:57.000Z,,"Psychology says learning to ignore things which is not good for your mental health,

Is one of the greatest paths to achieve inner peace.",,14,195,824,[],https://twitter.com/Psychology_DQ/status/1463064264911081475
Psychology Thoughts,@Psychology_DQ,2021-12-14T08:38:44.000Z,,Psychology says You'll never live a happy life if you always care about what others think about you.,,16,210,"1,043",[],https://twitter.com/Psychology_DQ/status/1470674604188442628
Psychology Thoughts,@Psychology_DQ,2021-12-23T21:15:12.000Z,,"Psychology says, forgiving your old self is self-care.",,67,"2,000",10.6K,[],https://twitter.com/Psychology_DQ/status/1474126467428724743
Psychology Thoughts,@Psychology_DQ,2022-01-16T08:37:30.000Z,,"Psychology says, the less you care, the happier you will be.",,145,"2,965",12.3K,[],https://twitter.com/Psychology_DQ/status/1482633092942626818
Psychology Thoughts,@Psychology_DQ,2022-01-13T08:36:42.000Z,,"Psychology says, Nobody is coming to save you so be your own hero.",,91,"2,202",10.1K,[],https://twitter.com/Psychology_DQ/status/1481545728979869698
Psychology Thoughts,@Psychology_DQ,2022-01-06T08:36:33.000Z,,Psychology says People start hating you when they cannot control you.,,103,"1,920","8,885",[],https://twitter.com/Psychology_DQ/status/1479008978201944065
Psychology Thoughts,@Psychology_DQ,2022-01-18T08:40:28.000Z,,"Psychology says, taking a break to organize your life is self-care.",,51,"2,062","9,494",[],https://twitter.com/Psychology_DQ/status/1483358617306812417
Psychology Thoughts,@Psychology_DQ,2022-01-20T08:35:38.000Z,,"Psychology says, You become unstoppable when you realize that you can do it alone.",,85,"2,295",10.2K,[],https://twitter.com/Psychology_DQ/status/1484082175213514755
Psychology Thoughts,@Psychology_DQ,2021-12-26T08:35:49.000Z,,"Psychology says to find three hobbies: 

- One to make you money
- One to keep you in shape
- And one to keep you creative.",,39,"1,537","7,162",[],https://twitter.com/Psychology_DQ/status/1475022525415444480
Psychology Thoughts,@Psychology_DQ,2021-12-30T08:36:10.000Z,,"Psychology says, don't waste your time with explanations: people only hear what they want to hear.",,66,"1,680","7,420",[],https://twitter.com/Psychology_DQ/status/1476472165625393152
Psychology Thoughts,@Psychology_DQ,2022-01-12T08:36:12.000Z,,"Psychology says Being private, staying low-key and not telling everyone everything is self-care.",,82,"2,051","9,757",[],https://twitter.com/Psychology_DQ/status/1481183217445060608
Psychology Thoughts,@Psychology_DQ,2021-12-24T20:34:02.000Z,,"Psychology says, limiting your contact with those who are no good for your mental health is indeed self-care.",,61,"1,714","7,882",[],https://twitter.com/Psychology_DQ/status/1474478495501852674
Psychology Thoughts,@Psychology_DQ,2022-01-14T08:37:04.000Z,,Psychology says Difficult roads always lead to beautiful destinations.,,74,"1,073","5,403",[],https://twitter.com/Psychology_DQ/status/1481908210802036736
Psychology Thoughts,@Psychology_DQ,2022-01-03T08:38:28.000Z,,Psychology says everything will come to you at the perfect time.,,92,"1,124","6,259",[],https://twitter.com/Psychology_DQ/status/1477922294408306694
Psychology Thoughts,@Psychology_DQ,2021-12-25T08:40:05.000Z,,"Psychology says If you tell the truth, you don't have to remember anything.",,84,"1,245","6,774",[],https://twitter.com/Psychology_DQ/status/1474661210910035969
Psychology Thoughts,@Psychology_DQ,2021-12-22T08:35:54.000Z,,"Psychology says without self-discipline, success is impossible.",,39,"1,153","5,717",[],https://twitter.com/Psychology_DQ/status/1473572996245868550
Psychology Thoughts,@Psychology_DQ,2021-12-28T08:36:16.000Z,,"Psychology says, don’t break yourself just to fit into someone’s life.",,39,"1,383","6,417",[],https://twitter.com/Psychology_DQ/status/1475747413281447937
Psychology Thoughts,@Psychology_DQ,2022-01-01T08:37:10.000Z,,"Psychology says, a positive mind towards everything will give you a happier life.",,44,"1,069","5,384",[],https://twitter.com/Psychology_DQ/status/1477197193136291841
Psychology Thoughts,@Psychology_DQ,2022-01-10T08:36:11.000Z,,"Psychology says if you discipline yourself today, you’ll enjoy your life more tomorrow.",,47,"1,205","6,218",[],https://twitter.com/Psychology_DQ/status/1480458435003101186
Psychology Thoughts,@Psychology_DQ,2021-12-24T08:36:04.000Z,,Psychology says You'll never live a happy life if you always care about what others think about you.,,48,"1,015","4,834",[],https://twitter.com/Psychology_DQ/status/1474297811491606543
Psychology Thoughts,@Psychology_DQ,2022-01-05T08:44:19.000Z,,"Psychology says learning to ignore things which is not good for your mental health, is one of the greatest paths to achieve inner peace.",,69,"1,268","5,642",[],https://twitter.com/Psychology_DQ/status/1478648542550016001
Psychology Thoughts,@Psychology_DQ,2021-12-27T08:37:43.000Z,,"Psychology says when you stop expecting people to be perfect, you can like them for who they are.",,51,"1,128","6,124",[],https://twitter.com/Psychology_DQ/status/1475385392547442691
Psychology Thoughts,@Psychology_DQ,2022-01-07T08:39:57.000Z,,"Psychology says detachment is power.

Clear anything that disturbs your mental health.",,61,"1,420","6,640",[],https://twitter.com/Psychology_DQ/status/1479372219637809153
Psychology Thoughts,@Psychology_DQ,2022-01-08T08:36:16.000Z,,"Psychology says, feelings are temporary; decisions are permanent.",,32,723,"3,461",[],https://twitter.com/Psychology_DQ/status/1479733683800051713
Psychology Thoughts,@Psychology_DQ,2021-12-31T08:36:03.000Z,,"Psychology says, Life is ten percent what you experience and ninety percent how you respond to it.",,30,812,"4,422",[],https://twitter.com/Psychology_DQ/status/1476834522662686738
Psychology Thoughts,@Psychology_DQ,2022-01-15T08:37:44.000Z,,Psychology says you deserve a slow music and sunsets type of love.,,33,538,"2,730",[],https://twitter.com/Psychology_DQ/status/1482270765424726016
Psychology Thoughts,@Psychology_DQ,2022-01-09T08:39:49.000Z,,Psychology says you should be private. Never tell people more than they need to know.,,20,505,"2,567",[],https://twitter.com/Psychology_DQ/status/1480096963186073602
Psychology Thoughts,@Psychology_DQ,2022-01-17T08:38:05.000Z,,Psychology says You’ll attract what’s naturally meant for you. Be more trusting about the timing.,,19,341,"1,550",[],https://twitter.com/Psychology_DQ/status/1482995628087017473
Psychology Thoughts,@Psychology_DQ,2021-12-26T20:40:41.000Z,,"Psychology says once you fall in love, there’s no going back to being just friends.",,21,189,"1,110",[],https://twitter.com/Psychology_DQ/status/1475204946056331267
Psychology Thoughts,@Psychology_DQ,2021-12-27T20:36:14.000Z,,Psychology says the purpose of our lives is to be happy.,,29,146,895,[],https://twitter.com/Psychology_DQ/status/1475566211543011338
